,Sentiment,Time,Text,Predicted Topic
572,negative,31/7/21,"['paleo', 'month', 'partner', 'inedible', 'kind', 'way', 'taste', 'nearly', 'samei', 'sure', 'like', 'good', 'ingredient', 'combination', 'flavor', 'taste', 'good', 'kept', 'trying', 'hoping', 'grow', 'sure', 'finally', 'tossed', 'advise', 'getting', 'local', 'buy', 'bunch', 'online', 'sure']","[('Coffee and tea flavor', -0.128), ('Healthy and allergy-friendly snacks', 0.028), ('Coffee and its complements', -0.01), ('Locations and prices', 0.018), ('Snack/Protein Bars', -0.025), ('Flavoured cereal/nut/fruits bars', -0.008), ('Chocolate flavoured consumables and flavoured drinks', 0.016)]"
573,positive,11/9/21,"['husband', 'limit', 'sugar', 'take', 'contain', 'sugar', 'taste', 'great']","[('Coffee and tea flavor', -0.102), ('Healthy and allergy-friendly snacks', 0.03), ('Coffee and its complements', -0.012), ('Locations and prices', -0.09), ('Snack/Protein Bars', -0.039), ('Flavoured cereal/nut/fruits bars', 0.074), ('Chocolate flavoured consumables and flavoured drinks', 0.013)]"
574,positive,12/8/21,"['coconut', 'tree', 'growing', 'backyard', 'southeast', 'asia', 'enjoyed', 'drinking', 'coconut', 'water', 'right', 'coconut', 'taste', 'nirvana', 'real', 'coconut', 'water', 'pulp', 'closest', 'real', 'thing']","[('Coffee and tea flavor', -0.076), ('Healthy and allergy-friendly snacks', 0.007), ('Coffee and its complements', -0.014), ('Locations and prices', -0.045), ('Snack/Protein Bars', -0.115), ('Flavoured cereal/nut/fruits bars', 0.019), ('Chocolate flavoured consumables and flavoured drinks', 0.036)]"
575,positive,31/7/20,"['great', 'sauce', 'jamaican', 'restaurant', 'help', 'heat', 'jerk', 'seasoning', 'use', 'walkerwood', 'jerk', 'seasoning', 'jerk', 'pour', 'later', 'jerk', 'rice']","[('Coffee and tea flavor', -0.037), ('Healthy and allergy-friendly snacks', 0.011), ('Coffee and its complements', -0.008), ('Locations and prices', 0.003), ('Snack/Protein Bars', -0.013), ('Flavoured cereal/nut/fruits bars', -0.021), ('Chocolate flavoured consumables and flavoured drinks', 0.015)]"
576,negative,13/6/20,"['tasty', 'way', 'sweet', 'sugary', 'felt', 'like', 'eating', 'candy', 'instead', 'meat', 'okay', 'probably', 'love', 'looking', 'bit', 'healthier', 'yes', 'know', 'say', 'sweet', 'product', 'bought', 'hormone', 'antibiotic', 'artificial', 'ingredient', 'aspect']","[('Coffee and tea flavor', -0.158), ('Healthy and allergy-friendly snacks', 0.066), ('Coffee and its complements', -0.048), ('Locations and prices', -0.064), ('Snack/Protein Bars', -0.012), ('Flavoured cereal/nut/fruits bars', 0.019), ('Chocolate flavoured consumables and flavoured drinks', -0.037)]"
577,positive,31/7/20,"['eat', 'chip', 'favorite', 'flavor', 'texture', 'traditional', 'tortilla', 'chip', 'subtle', 'lime', 'flavoring', 'make', 'special', 'lime', 'flavoring', 'appears', 'seasoning', 'dusted', 'chip', 'barely', 'flavor', 'looking', 'taste', 'wish', 'chip', 'hint', 'lime']","[('Coffee and tea flavor', -0.114), ('Healthy and allergy-friendly snacks', 0.058), ('Coffee and its complements', -0.039), ('Locations and prices', -0.063), ('Snack/Protein Bars', 0.096), ('Flavoured cereal/nut/fruits bars', -0.388), ('Chocolate flavoured consumables and flavoured drinks', 0.01)]"
578,positive,13/6/20,"['tried', 'ton', 'gf', 'pancake', 'mix', 'choke', 'decide', 'eat', 'pancake', 'moist', 'delicious', 'year', 'old', 'grandmother', 'diagnosed', 'celiac', 'disease', 'love', 'wife', 'child', 'gf', 'love']","[('Coffee and tea flavor', -0.092), ('Healthy and allergy-friendly snacks', 0.04), ('Coffee and its complements', -0.027), ('Locations and prices', 0.015), ('Snack/Protein Bars', 0.011), ('Flavoured cereal/nut/fruits bars', -0.0), ('Chocolate flavoured consumables and flavoured drinks', -0.03)]"
579,positive,26/9/20,"['expecting', 'hard', 'tasteless', 'healthy', 'cooky', 'soft', 'little', 'chewy', 'yummy', 'tasty']","[('Coffee and tea flavor', -0.106), ('Healthy and allergy-friendly snacks', 0.079), ('Coffee and its complements', -0.051), ('Locations and prices', -0.067), ('Snack/Protein Bars', 0.1), ('Flavoured cereal/nut/fruits bars', 0.004), ('Chocolate flavoured consumables and flavoured drinks', -0.019)]"
580,positive,17/10/20,"['excellent', 'taste', 'great', 'right', 'size', 'breakfast', 'tasty', 'good', 'larger', 'size', 'breakfast', 'cooky', 'big', 'perfect', 'husband', 'gotten', 'habit', 'eating', 'breakfast', 'trouble', 'bought', 'good', 'grabbing', 'way', 'door']","[('Coffee and tea flavor', -0.152), ('Healthy and allergy-friendly snacks', 0.059), ('Coffee and its complements', -0.016), ('Locations and prices', -0.023), ('Snack/Protein Bars', 0.063), ('Flavoured cereal/nut/fruits bars', 0.018), ('Chocolate flavoured consumables and flavoured drinks', 0.012)]"
581,positive,14/12/20,"['think', 'good', 'deal', 'seal', 'rubbermaid', 'container', 'scoop', 'brew', 'good', 'stuff']","[('Coffee and tea flavor', -0.078), ('Healthy and allergy-friendly snacks', 0.005), ('Coffee and its complements', 0.007), ('Locations and prices', 0.01), ('Snack/Protein Bars', -0.017), ('Flavoured cereal/nut/fruits bars', 0.004), ('Chocolate flavoured consumables and flavoured drinks', 0.018)]"
582,positive,29/5/20,"['normally', 'purchase', 'container', 'cat', 'grass', 'local', 'pet', 'store', 'pot', 'developed', 'bug', 'sanitary', 'bought', 'seed', 'hirts', 'grew', 'insanely', 'fast', 'cat', 'love', 'taste', 'bought', 'pack', 'cat', 'finish', 'batch']","[('Coffee and tea flavor', -0.099), ('Healthy and allergy-friendly snacks', 0.042), ('Coffee and its complements', -0.021), ('Locations and prices', 0.125), ('Snack/Protein Bars', -0.038), ('Flavoured cereal/nut/fruits bars', 0.007), ('Chocolate flavoured consumables and flavoured drinks', -0.066)]"
583,positive,9/12/20,"['love', 'taste', 'like', 'soft', 'sandwich', 'bring', 'kid', 'love', 'hope', 'available', 'soon', 'running', 'low']","[('Coffee and tea flavor', -0.121), ('Healthy and allergy-friendly snacks', 0.03), ('Coffee and its complements', -0.029), ('Locations and prices', -0.011), ('Snack/Protein Bars', 0.033), ('Flavoured cereal/nut/fruits bars', 0.01), ('Chocolate flavoured consumables and flavoured drinks', -0.026)]"
584,positive,4/8/20,"['republic', 'tea', 'discontinued', 'bing', 'cherry', 'vanilla', 'tea', 'looking', 'replacement', 'flavor', 'tea', 'different', 'republic', 'better', 'smell', 'rich', 'like', 'toasted', 'vanilla', 'cherry', 'coffee', 'smell', 'like', 'coffee', 'tea', 'incredible', 'glad', 'best', 'price']","[('Coffee and tea flavor', -0.197), ('Healthy and allergy-friendly snacks', -0.329), ('Coffee and its complements', -0.014), ('Locations and prices', 0.013), ('Snack/Protein Bars', 0.073), ('Flavoured cereal/nut/fruits bars', 0.003), ('Chocolate flavoured consumables and flavoured drinks', -0.034)]"
585,positive,31/7/20,"['coffee', 'delicious', 'actually', 'purchased', 'gift', 'paid', 'lb', 'coffee', 'tasted', 'freakin', 'good', 'meant', 'purchase', 'light', 'roast', 'accidentally', 'ordered', 'medium', 'bodied', 'delicious', 'totally', 'lacking', 'high', 'acidity', 'commercial', 'coffee', 'afford', 'pure', 'kona', 'time', 'normally', 'buy', 'blend', 'coffee', 'delicious', 'gourmet', 'coffee', 'need', 'buy', 'company', 'treat']","[('Coffee and tea flavor', -0.2), ('Healthy and allergy-friendly snacks', -0.08), ('Coffee and its complements', 0.324), ('Locations and prices', 0.027), ('Snack/Protein Bars', 0.059), ('Flavoured cereal/nut/fruits bars', 0.002), ('Chocolate flavoured consumables and flavoured drinks', -0.077)]"
586,positive,13/6/20,"['key', 'lime', 'pie', 'favorite', 'dessert', 'heard', 'gum', 'definitely', 'skeptic', 'figured', 'taste', 'like', 'standard', 'mint', 'gum', 'wrong', 'definitely', 'taste', 'like', 'real', 'pie', 'filling', 'actual', 'flavor', 'taste', 'overpowering', 'flavor', 'actually', 'last', 'powerful', 'minute', 'try']","[('Coffee and tea flavor', -0.119), ('Healthy and allergy-friendly snacks', -0.001), ('Coffee and its complements', -0.01), ('Locations and prices', -0.058), ('Snack/Protein Bars', -0.02), ('Flavoured cereal/nut/fruits bars', -0.042), ('Chocolate flavoured consumables and flavoured drinks', -0.008)]"
587,positive,21/11/20,"['loved', 'flavor', 'fact', 'long', 'lasting', 'office', 'eats', 'eat', 'half', 'stick', 'sitting', 'big', 'wad', 'gum', 'cheek', 'far', 'able', 'outchew', 'gum', 'flavor', 'like', 'bright', 'taste', 'overpowering', 'love', 'like', 'minty', 'gum', 'mint', 'chocolate', 'chip', 'flavor', 'gum']","[('Coffee and tea flavor', -0.12), ('Healthy and allergy-friendly snacks', 0.023), ('Coffee and its complements', -0.017), ('Locations and prices', -0.046), ('Snack/Protein Bars', 0.007), ('Flavoured cereal/nut/fruits bars', -0.101), ('Chocolate flavoured consumables and flavoured drinks', 0.0)]"
588,positive,25/5/21,"['like', 'reviewer', 'low', 'expectation', 'gum', 'happily', 'wrong', 'love', 'key', 'lime', 'pie', 'lime', 'flavor', 'general', 'chewed', 'gum', 'key', 'lime', 'creamy', 'sweetness', 'hint', 'graham', 'cracker', 'crust', 'flavor', 'initial', 'flavor', 'burst', 'fade', 'surge', 'artificial', 'occurs', 'sugarfree', 'chewing', 'gum', 'surge', 'overwhelming', 'long', 'lasting', 'sugarfree', 'gum', 'fade', 'gum', 'mellow', 'subtle', 'lime', 'zest', 'flavor', 'like', 'gum']","[('Coffee and tea flavor', -0.066), ('Healthy and allergy-friendly snacks', 0.01), ('Coffee and its complements', -0.011), ('Locations and prices', -0.038), ('Snack/Protein Bars', -0.011), ('Flavoured cereal/nut/fruits bars', -0.048), ('Chocolate flavoured consumables and flavoured drinks', -0.004)]"
589,positive,25/5/21,"['like', 'reviewer', 'love', 'seasoning', 'making', 'cajun', 'catfish', 'seasoning', 'year', 'tried', 'seasoning', 'available', 'want', 'try', 'recipe', 'easy', 'melt', 'butter', 'brush', 'catfish', 'fillet', 'generouslycoat', 'fish', 'seasoning', 'preheat', 'cast', 'iron', 'skillet', 'skillet', 'hot', 'tb', 'olive', 'oil', 'tb', 'butter', 'fry', 'fish', 'golden', 'dark', 'brown', 'minute', 'add', 'butter', 'pan', 'dry', 'turning', 'fish', 'pot', 'spaghetti', 'wife', 'like', 'angle', 'hair', 'pasta', 'drain', 'remove', 'fish', 'platter', 'turn', 'heat', 'skillet', 'add', 'little', 'olive', 'oil', 'butter', 'scrape', 'bit', 'fish', 'left', 'skillet', 'dump', 'pasta', 'skillet', 'mix', 'soak', 'buttery', 'oil', 'sprinkle', 'seasoning', 'pasta', 'serve', 'fish', 'love', 'dish', 'little', 'color', 'add', 'bag', 'fresh', 'spinach', 'pasta', 'water', 'minute', 'cooking', 'stir', 'small', 'diced', 'cajun', 'tomato', 'pasta', 'skillet', 'use', 'hope', 'enjoy', 'try']","[('Coffee and tea flavor', -0.111), ('Healthy and allergy-friendly snacks', 0.039), ('Coffee and its complements', -0.028), ('Locations and prices', -0.007), ('Snack/Protein Bars', -0.035), ('Flavoured cereal/nut/fruits bars', -0.046), ('Chocolate flavoured consumables and flavoured drinks', 0.006)]"
590,positive,20/1/21,"['spice', 'mix', 'year', 'hard', 'lately', 'decided', 'check', 'amazon', 'surprised', 'available', 'fairly', 'good', 'cook', 'developed', 'easy', 'dish', 'mix', 'unusual', 'tasty', 'pack', 'lot', 'spice', 'year', 'use', 'family', 'kick', 'deserves', 'luzianne', 'cajun', 'seasoning']","[('Coffee and tea flavor', -0.127), ('Healthy and allergy-friendly snacks', 0.041), ('Coffee and its complements', -0.03), ('Locations and prices', 0.03), ('Snack/Protein Bars', -0.02), ('Flavoured cereal/nut/fruits bars', -0.024), ('Chocolate flavoured consumables and flavoured drinks', 0.028)]"
591,negative,15/1/21,"['baby', 'dinner', 'tried', 'terrible', 'good', 'stick', 'eb', 'fruit', 'veggie', 'ready', 'table', 'food']","[('Coffee and tea flavor', -0.082), ('Healthy and allergy-friendly snacks', 0.044), ('Coffee and its complements', -0.02), ('Locations and prices', 0.015), ('Snack/Protein Bars', -0.039), ('Flavoured cereal/nut/fruits bars', 0.0), ('Chocolate flavoured consumables and flavoured drinks', -0.071)]"
592,positive,8/2/21,"['bought', 'month', 'old', 'grandson', 'try', 'love', 'pleased', 'ordering', 'infant', 'organic', 'baby', 'shower', 'gift', 'food', 'inexpensive', 'convenient', 'organic', 'best', 'like', 'setting', 'recurring', 'delivery', 'method', 'product', 'ordered', 'week', 'ago', 'case', 'cost', 'price', 'hike', 'way', 'notified', 'price', 'go']","[('Coffee and tea flavor', -0.158), ('Healthy and allergy-friendly snacks', 0.051), ('Coffee and its complements', -0.009), ('Locations and prices', 0.136), ('Snack/Protein Bars', -0.011), ('Flavoured cereal/nut/fruits bars', 0.032), ('Chocolate flavoured consumables and flavoured drinks', 0.009)]"
593,positive,10/2/21,"['liked', 'baby', 'tasty', 'smooth', 'consistency', 'organic', 'peach', 'apricot', 'soo', 'nice', 'flavor', 'good', 'timely', 'shipping', 'excellent', 'buyer']","[('Coffee and tea flavor', -0.104), ('Healthy and allergy-friendly snacks', 0.012), ('Coffee and its complements', -0.002), ('Locations and prices', 0.004), ('Snack/Protein Bars', -0.0), ('Flavoured cereal/nut/fruits bars', 0.009), ('Chocolate flavoured consumables and flavoured drinks', 0.009)]"
594,positive,9/10/20,"['brown', 'rice', 'kind', 'nutty', 'flavor', 'rice', 'taste', 'great']","[('Coffee and tea flavor', -0.106), ('Healthy and allergy-friendly snacks', 0.027), ('Coffee and its complements', -0.017), ('Locations and prices', -0.039), ('Snack/Protein Bars', 0.007), ('Flavoured cereal/nut/fruits bars', -0.002), ('Chocolate flavoured consumables and flavoured drinks', 0.021)]"
595,positive,31/7/20,"['great', 'way', 'tast', 'childhood', 'blood', 'sugar', 'problem', 'want', 'cut', 'excess', 'allows', 'drink', 'option', 'water', 'perky', 'taste', 'thatis', 'low', 'calorie', 'sugar', 'tell', 'kid', 'serve', 'know', 'good']","[('Coffee and tea flavor', -0.133), ('Healthy and allergy-friendly snacks', 0.03), ('Coffee and its complements', -0.023), ('Locations and prices', -0.097), ('Snack/Protein Bars', -0.085), ('Flavoured cereal/nut/fruits bars', 0.037), ('Chocolate flavoured consumables and flavoured drinks', 0.009)]"
596,positive,13/6/20,"['searching', 'alternative', 'high', 'calorie', 'high', 'sugar', 'drink', 'tasting', 'different', 'product', 'favorite', 'long', 'shot', 'believe', 'sugar', 'little', 'packet', 'nice', 'quantity', 'beverage', 'brand', 'tried', 'gave', 'heartburn', 'sweet', 'perfect', 'tried', 'cherry', 'flavor', 'good', 'good', 'tropical', 'careful', 'spilling', 'tend', 'stain', 'traditional', 'stain', 'remover', 'fine', 'preventing', 'stain', 'setting', 'carpet', 'clothes', 'sugary', 'alternative', 'save', 'hundereds', 'calorie', 'day', 'instead', 'cutting', 'calorie', 'lot', 'use', 'product', 'multiple', 'time', 'day', 'great', 'premixed', 'drink', 'fridge', 'taste', 'great', 'worry', 'calorie', 'intake', 'getting', 'kid', 'hyped', 'sugar', 'took', 'packet', 'vacation', 'mixed', 'site', 'saved', 'time', 'money', 'instead', 'stocking', 'fridge', 'throw', 'away', 'unused', 'portion', 'end', 'trip', 'wish', 'orange', 'maybe', 'berry', 'flavor']","[('Coffee and tea flavor', -0.211), ('Healthy and allergy-friendly snacks', 0.032), ('Coffee and its complements', -0.022), ('Locations and prices', -0.103), ('Snack/Protein Bars', -0.101), ('Flavoured cereal/nut/fruits bars', 0.025), ('Chocolate flavoured consumables and flavoured drinks', -0.001)]"
597,positive,5/12/20,"['tropical', 'punch', 'flavor', 'taste', 'like', 'remember', 'kid', 'easy', 'use', 'fully', 'dissolve', 'cold', 'water', 'use', 'chopstick', 'knife', 'stir', 'mix', 'water', 'filling']","[('Coffee and tea flavor', -0.118), ('Healthy and allergy-friendly snacks', 0.009), ('Coffee and its complements', -0.024), ('Locations and prices', -0.065), ('Snack/Protein Bars', -0.111), ('Flavoured cereal/nut/fruits bars', -0.004), ('Chocolate flavoured consumables and flavoured drinks', 0.03)]"
598,positive,1/11/20,"['having', 'blood', 'sugar', 'yeast', 'issue', 'cut', 'sugar', 'tried', 'bit', 'nervous', 'luckily', 'taste', 'good', 'picky', 'kid', 'love', 'love', 'fact', 'come', 'individual', 'pouch', 'tear', 'open', 'stir', 'quart', 'water', 'faster', 'easier', 'dissolve', 'cold', 'ordered', 'case', 'cherry', 'flavor', 'kid', 'tropical', 'punch', 'flavor', 'excited', 'try', 'cherry']","[('Coffee and tea flavor', -0.158), ('Healthy and allergy-friendly snacks', 0.03), ('Coffee and its complements', -0.032), ('Locations and prices', -0.054), ('Snack/Protein Bars', -0.076), ('Flavoured cereal/nut/fruits bars', 0.006), ('Chocolate flavoured consumables and flavoured drinks', -0.004)]"
599,negative,14/1/21,"['maybe', 'extract', 'oatmeal', 'mccormick', 'extract', 'taste', 'flavor', 'disappointing']","[('Coffee and tea flavor', -0.053), ('Healthy and allergy-friendly snacks', 0.0), ('Coffee and its complements', -0.003), ('Locations and prices', -0.022), ('Snack/Protein Bars', -0.019), ('Flavoured cereal/nut/fruits bars', -0.03), ('Chocolate flavoured consumables and flavoured drinks', 0.003)]"
600,negative,6/6/21,"['believe', 'gerber', 'mixed', 'apricot', 'peach', 'sour', 'taste', 'son', 'hate']","[('Coffee and tea flavor', -0.047), ('Healthy and allergy-friendly snacks', 0.006), ('Coffee and its complements', -0.007), ('Locations and prices', -0.018), ('Snack/Protein Bars', -0.023), ('Flavoured cereal/nut/fruits bars', -0.004), ('Chocolate flavoured consumables and flavoured drinks', -0.008)]"
601,negative,21/7/20,"['textured', 'powder', 'stuff', 'make', 'taste', 'bad', 'bad', 'taste', 'guess', 'stick']","[('Coffee and tea flavor', -0.092), ('Healthy and allergy-friendly snacks', 0.007), ('Coffee and its complements', -0.009), ('Locations and prices', -0.034), ('Snack/Protein Bars', -0.047), ('Flavoured cereal/nut/fruits bars', -0.018), ('Chocolate flavoured consumables and flavoured drinks', -0.009)]"
